sample_name	age	age_group	age_unit	altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	common_name	country	depth	description	elevation	env_biome	env_feature	env_matter	has_extracted_data	has_physical_specimen	host_common_name	host_scientific_name	host_subject_id	host_taxid	larval_tetracycline	latitude	longitude	physical_location	public	required_sample_info_status	sample_name_in_tube	sample_type	sex	taxon_id	title	village
1064.H.CV295	13	worker	days	0	H.CV295	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-25 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV295	7460	no	18.22	-65.99	XXQIITAXX	y	completed	121	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV296	13	worker	days	0	H.CV296	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-23 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV296	7460	no	18.22	-65.99	XXQIITAXX	y	completed	123	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV297	13	worker	days	0	H.CV297	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-23 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV297	7460	no	18.22	-65.99	XXQIITAXX	y	completed	125	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV298	13	worker	days	0	H.CV298	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-25 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV298	7460	no	18.22	-65.99	XXQIITAXX	y	completed	127	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV299	12	worker	days	0	H.CV299	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV299	7460	no	18.22	-65.99	XXQIITAXX	y	completed	250	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV300	12	worker	days	0	H.CV300	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV300	7460	no	18.22	-65.99	XXQIITAXX	y	completed	252	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV301	12	worker	days	0	H.CV301	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV301	7460	no	18.22	-65.99	XXQIITAXX	y	completed	254	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV302	12	worker	days	0	H.CV302	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV302	7460	no	18.22	-65.99	XXQIITAXX	y	completed	256	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV303	12	worker	days	0	H.CV303	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV303	7460	no	18.22	-65.99	XXQIITAXX	y	completed	258	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV304	12	worker	days	0	H.CV304	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV304	7460	no	18.22	-65.99	XXQIITAXX	y	completed	260	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV305	1	worker	days	0	H.CV305	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV305	7460	no	18.22	-65.99	XXQIITAXX	y	completed	346	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV306	1	worker	days	0	H.CV306	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV306	7460	no	18.22	-65.99	XXQIITAXX	y	completed	348	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV307	1	worker	days	0	H.CV307	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV307	7460	no	18.22	-65.99	XXQIITAXX	y	completed	350	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV308	1	worker	days	0	H.CV308	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV308	7460	no	18.22	-65.99	XXQIITAXX	y	completed	352	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV309	1	worker	days	0	H.CV309	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV309	7460	no	18.22	-65.99	XXQIITAXX	y	completed	354	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV310	1	worker	days	0	H.CV310	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV310	7460	no	18.22	-65.99	XXQIITAXX	y	completed	356	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV311	22	worker	days	0	H.CV311	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV311	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	129	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV312	22	worker	days	0	H.CV312	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV312	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	131	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV313	22	worker	days	0	H.CV313	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV313	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	133	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV314	22	worker	days	0	H.CV314	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV314	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	135	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV315	22	worker	days	0	H.CV315	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV315	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	137	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV316	22	worker	days	0	H.CV316	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV316	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	139	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV317	unknown	queen	days	0	H.CV317	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-12-16 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV317	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	79	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV318	4	nurse	days	0	H.CV318	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV318	7460	no	18.22	-65.99	XXQIITAXX	y	completed	358	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV319	4	nurse	days	0	H.CV319	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV319	7460	no	18.22	-65.99	XXQIITAXX	y	completed	360	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV320	4	nurse	days	0	H.CV320	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV320	7460	no	18.22	-65.99	XXQIITAXX	y	completed	362	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV321	4	nurse	days	0	H.CV321	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV321	7460	no	18.22	-65.99	XXQIITAXX	y	completed	364	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV322	4	nurse	days	0	H.CV322	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV322	7460	no	18.22	-65.99	XXQIITAXX	y	completed	366	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV323	4	nurse	days	0	H.CV323	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV323	7460	no	18.22	-65.99	XXQIITAXX	y	completed	368	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV324	27	worker	days	0	H.CV324	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV324	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	322	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV325	27	worker	days	0	H.CV325	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV325	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	324	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV326	27	worker	days	0	H.CV326	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV326	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	326	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV327	27	worker	days	0	H.CV327	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV327	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	328	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV328	27	worker	days	0	H.CV328	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV328	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	330	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV329	27	worker	days	0	H.CV329	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV329	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	332	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV330	26	worker	days	0	H.CV330	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV330	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	262	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV331	26	worker	days	0	H.CV331	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV331	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	264	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV332	26	worker	days	0	H.CV332	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV332	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	266	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV333	26	worker	days	0	H.CV333	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV333	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	268	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV334	26	worker	days	0	H.CV334	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV334	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	270	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV335	26	worker	days	0	H.CV335	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV335	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	272	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV336	10	worker	days	0	H.CV336	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV336	7460	no	18.22	-65.99	XXQIITAXX	y	completed	370	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV337	10	worker	days	0	H.CV337	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV337	7460	no	18.22	-65.99	XXQIITAXX	y	completed	372	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV338	10	worker	days	0	H.CV338	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV338	7460	no	18.22	-65.99	XXQIITAXX	y	completed	374	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV339	10	worker	days	0	H.CV339	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV339	7460	no	18.22	-65.99	XXQIITAXX	y	completed	376	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV340	10	worker	days	0	H.CV340	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV340	7460	no	18.22	-65.99	XXQIITAXX	y	completed	378	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV341	10	worker	days	0	H.CV341	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV341	7460	no	18.22	-65.99	XXQIITAXX	y	completed	380	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV342	24	worker	days	0	H.CV342	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV342	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	382	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV343	24	worker	days	0	H.CV343	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV343	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	384	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV344	24	worker	days	0	H.CV344	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV344	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	386	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV345	24	worker	days	0	H.CV345	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV345	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	388	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV346	24	worker	days	0	H.CV346	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV346	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	390	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV43	12	worker	days	0	H.CV43	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV43	7460	no	18.22	-65.99	XXQIITAXX	y	completed	55	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV44	12	worker	days	0	H.CV44	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV44	7460	no	18.22	-65.99	XXQIITAXX	y	completed	57	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV45	12	worker	days	0	H.CV45	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV45	7460	no	18.22	-65.99	XXQIITAXX	y	completed	59	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV46	12	worker	days	0	H.CV46	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV46	7460	no	18.22	-65.99	XXQIITAXX	y	completed	61	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV47	12	worker	days	0	H.CV47	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV47	7460	no	18.22	-65.99	XXQIITAXX	y	completed	63	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV48	12	worker	days	0	H.CV48	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV48	7460	no	18.22	-65.99	XXQIITAXX	y	completed	65	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV72	21	worker	days	0	H.CV72	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV72	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	67	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV73	21	worker	days	0	H.CV73	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV73	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	69	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV74	21	worker	days	0	H.CV74	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV74	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	71	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV75	21	worker	days	0	H.CV75	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV75	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	73	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
